epoch,container,mem_bytes,mem_perc,cpu_perc,restarts
1788778945,siem_api,58112081,10.82,7.19,0
1788779007,event_collector,51495567,9.59,10.94,0
1788779007,scoring_engine,17091788,3.18,7.04,0
1788779007,config_service,3145728,0.59,0.11,0
1788779007,siem_api,57933824,10.79,5.82,0
1788779070,event_collector,50981765,9.50,13.52,0
1788779070,scoring_engine,17123246,3.19,7.69,0
1788779070,config_service,3133145,0.58,0.13,0
1788779070,siem_api,55448698,10.33,4.80,0
1788779132,event_collector,50971279,9.49,10.84,0
1788779132,scoring_engine,17039360,3.17,7.15,0
1788779132,config_service,3133145,0.58,0.11,0
1788779132,siem_api,56581160,10.54,9.58,0
1788779195,event_collector,50258247,9.36,9.28,0
1788779195,scoring_engine,16515072,3.08,6.29,0
1788779195,config_service,3133145,0.58,0.11,0
1788779195,siem_api,56738447,10.57,14.36,0
1788779257,event_collector,51705282,9.63,10.43,0
1788779257,scoring_engine,16693329,3.11,6.68,0
1788779257,config_service,3133145,0.58,0.13,0
1788779257,siem_api,56161730,10.46,5.10,0
1788779320,event_collector,51128565,9.52,11.53,0
1788779320,scoring_engine,17081303,3.18,7.52,0
1788779320,config_service,3149922,0.59,0.11,0
1788779320,siem_api,55773757,10.39,2.70,0
1788779382,event_collector,51222937,9.54,9.43,0
1788779382,scoring_engine,16965959,3.16,5.97,0
1788779382,config_service,3166699,0.59,0.13,0
1788779382,siem_api,56832819,10.59,12.38,0
1788779445,event_collector,52051312,9.70,10.34,0
1788779445,scoring_engine,17154703,3.19,6.69,0
1788779445,config_service,3169845,0.59,0.10,0
1788779445,siem_api,54284779,10.11,5.82,0
1788779507,event_collector,52051312,9.70,12.13,0
1788779507,scoring_engine,17007902,3.17,7.83,0
1788779507,config_service,3174039,0.59,0.16,0
1788779507,siem_api,54767124,10.20,5.62,0
1788779570,event_collector,51789168,9.65,10.14,0
1788779570,scoring_engine,16756244,3.12,6.35,0
1788779570,config_service,3174039,0.59,0.12,0
1788779570,siem_api,54358179,10.13,6.72,0
1788779632,event_collector,51306823,9.56,11.05,0
1788779632,scoring_engine,16525557,3.08,6.53,0
1788779632,config_service,3186622,0.59,0.14,0
1788779632,siem_api,55417241,10.32,8.23,0
1788779695,event_collector,50834964,9.47,10.38,0
1788779695,scoring_engine,17563648,3.27,6.47,0
1788779695,config_service,3182428,0.59,0.12,0
1788779695,siem_api,56056872,10.44,7.60,0
1788779757,event_collector,49786388,9.27,11.92,0
1788779757,scoring_engine,16861102,3.14,7.18,0
1788779757,config_service,3149922,0.59,0.16,0
1788779757,siem_api,55931043,10.42,4.15,0
1788779820,event_collector,49975132,9.31,9.49,0
1788779820,scoring_engine,16252928,3.03,6.18,0
1788779820,config_service,3149922,0.59,0.15,0
1788779820,siem_api,57545850,10.72,14.01,0
1788779882,event_collector,50992250,9.50,12.20,0
1788779882,scoring_engine,16924016,3.15,7.89,0
1788779882,config_service,3154116,0.59,0.11,0
1788779882,siem_api,55134126,10.27,11.21,0
1788779945,event_collector,51359252,9.57,12.15,0
1788779945,scoring_engine,16840130,3.14,8.04,0
1788779945,config_service,3154116,0.59,0.17,0
1788779945,siem_api,55018782,10.25,4.14,0
1788780007,event_collector,50876907,9.48,10.07,0
1788780007,scoring_engine,17448304,3.25,6.29,0
1788780007,config_service,3178233,0.59,0.12,0
1788780007,siem_api,55459184,10.33,10.91,0
1788780070,event_collector,52103741,9.70,10.43,0
1788780070,scoring_engine,16714301,3.11,6.17,0
1788780070,config_service,3178233,0.59,0.14,0
1788780070,siem_api,55228497,10.29,7.67,0
1788780132,event_collector,52439285,9.77,9.72,0
1788780132,scoring_engine,16808673,3.13,6.47,0
1788780132,config_service,3178233,0.59,0.12,0
1788780132,siem_api,56717475,10.56,8.63,0
1788780195,event_collector,51715768,9.63,11.35,0
1788780195,scoring_engine,16661872,3.10,7.16,0
1788780195,config_service,3178233,0.59,0.11,0
1788780195,siem_api,56339988,10.49,6.14,0
1788780257,event_collector,52208599,9.72,11.49,0
1788780257,scoring_engine,16703815,3.11,7.43,0
1788780257,config_service,3178233,0.59,0.12,0
1788780257,siem_api,56497274,10.52,6.16,0
1788780320,event_collector,51736739,9.64,9.81,0
1788780320,scoring_engine,17049845,3.18,6.81,0
1788780320,config_service,3178233,0.59,0.13,0
1788780320,siem_api,55480156,10.33,5.00,0
1788780382,event_collector,52198113,9.72,11.08,0
1788780382,scoring_engine,16357785,3.05,6.95,0
1788780382,config_service,3178233,0.59,0.12,0
1788780382,siem_api,57220792,10.66,7.62,0
1788780445,event_collector,51956940,9.68,10.25,0
1788780445,scoring_engine,16598958,3.09,6.19,0
1788780445,config_service,3186622,0.59,0.10,0
1788780445,siem_api,57073991,10.63,13.11,0
1788780507,event_collector,52407828,9.76,9.95,0
1788780507,scoring_engine,17165189,3.20,6.37,0
1788780507,config_service,3186622,0.59,0.11,0
1788780507,siem_api,55815700,10.40,9.53,0
1788780570,event_collector,52386856,9.76,11.25,0
1788780570,scoring_engine,17427333,3.25,6.33,0
1788780570,config_service,3169845,0.59,0.12,0
1788780570,siem_api,57252249,10.66,8.93,0
1788780632,event_collector,52565114,9.79,9.15,0
1788780632,scoring_engine,17458790,3.25,5.55,0
1788780632,config_service,3169845,0.59,0.10,0
1788780632,siem_api,57409536,10.69,7.45,0
1788780695,event_collector,51778682,9.64,13.19,0
1788780695,scoring_engine,16410214,3.06,7.89,0
1788780695,config_service,3174039,0.59,0.12,0
1788780695,siem_api,59118714,11.01,9.25,0
1788780757,event_collector,50866421,9.47,11.09,0
1788780757,scoring_engine,16924016,3.15,7.50,0
1788780757,config_service,3096444,0.58,0.11,0
1788780757,siem_api,58216939,10.84,3.76,0
1788780820,event_collector,51589939,9.61,11.45,0
1788780820,scoring_engine,16242442,3.03,6.76,0
1788780820,config_service,3096444,0.58,0.12,0
1788780820,siem_api,59485716,11.08,4.79,0
1788780882,event_collector,52072284,9.70,11.06,0
1788780882,scoring_engine,16651386,3.10,7.16,0
1788780882,config_service,3096444,0.58,0.11,0
1788780882,siem_api,58164510,10.83,10.95,0
1788780945,event_collector,52093255,9.70,10.64,0
1788780945,scoring_engine,17207132,3.21,6.62,0
1788780945,config_service,3096444,0.58,0.11,0
1788780945,siem_api,58552483,10.91,4.64,0
1788781007,event_collector,52502200,9.78,10.91,0
1788781007,scoring_engine,17007902,3.17,6.96,0
1788781007,config_service,3096444,0.58,0.11,0
1788781007,siem_api,58080624,10.82,6.93,0
1788781070,event_collector,51967426,9.68,11.31,0
1788781070,scoring_engine,17249075,3.21,6.81,0
1788781070,config_service,3096444,0.58,0.13,0
1788781070,siem_api,58908999,10.97,2.05,0
1788781132,event_collector,52984545,9.87,12.41,0
1788781132,scoring_engine,16798187,3.13,7.84,0
1788781132,config_service,3096444,0.58,0.10,0
1788781132,siem_api,57503907,10.71,8.05,0
1788781195,event_collector,51914997,9.67,11.48,0
1788781195,scoring_engine,17228103,3.21,7.03,0
1788781195,config_service,3109027,0.58,0.11,0
1788781195,siem_api,58290339,10.86,4.21,0
1788781257,event_collector,51946455,9.68,10.75,0
1788781257,scoring_engine,16410214,3.06,6.48,0
1788781257,config_service,3109027,0.58,0.11,0
1788781257,siem_api,58426654,10.88,13.97,0
1788781320,event_collector,52208599,9.73,10.79,0
1788781320,scoring_engine,16861102,3.14,7.02,0
1788781320,config_service,3113222,0.58,0.11,0
1788781320,siem_api,57881395,10.78,7.41,0
1788781382,event_collector,52470743,9.77,12.56,0
1788781382,scoring_engine,16672358,3.11,7.68,0
1788781382,config_service,3113222,0.58,0.11,0
1788781382,siem_api,59003371,10.99,7.12,0
1788781445,event_collector,51925483,9.67,12.98,0
1788781445,scoring_engine,16619929,3.10,7.93,0
1788781445,config_service,3342860,0.62,0.11,0
1788781445,siem_api,59223572,11.03,3.95,0
1788781507,event_collector,51894026,9.67,7.86,0
1788781507,scoring_engine,16473128,3.07,5.00,0
1788781507,config_service,3342860,0.62,0.11,0
1788781507,siem_api,59527659,11.09,13.30,0
1788781570,event_collector,51401195,9.57,9.90,0
1788781570,scoring_engine,16651386,3.10,6.47,0
1788781570,config_service,3342860,0.62,0.12,0
1788781570,siem_api,59601059,11.10,12.30,0
1788781632,event_collector,52953088,9.86,10.30,0
1788781632,scoring_engine,17322475,3.23,6.49,0
1788781632,config_service,3379560,0.63,0.11,0
1788781632,siem_api,59412316,11.07,8.93,0
1788781695,event_collector,52250542,9.73,11.20,0
1788781695,scoring_engine,17060331,3.18,7.09,0
1788781695,config_service,3379560,0.63,0.11,0
1788781695,siem_api,59150172,11.02,2.54,0
1788781757,event_collector,51736739,9.64,11.01,0
1788781757,scoring_engine,16882073,3.14,7.23,0
1788781757,config_service,3379560,0.63,0.12,0
1788781757,siem_api,58929971,10.98,14.46,0
1788781820,event_collector,51998883,9.68,11.35,0
1788781820,scoring_engine,17165189,3.20,7.26,0
1788781820,config_service,3379560,0.63,0.12,0
1788781820,siem_api,58709770,10.94,7.17,0
1788781882,event_collector,52617543,9.80,9.53,0
1788781882,scoring_engine,16714301,3.11,5.81,0
1788781882,config_service,3379560,0.63,0.11,0
1788781882,siem_api,59097743,11.01,16.19,0
1788781945,event_collector,52051312,9.70,10.36,0
1788781945,scoring_engine,16934502,3.15,6.45,0
1788781945,config_service,3379560,0.63,0.11,0
1788781945,siem_api,61152952,11.39,14.20,0
1788782007,event_collector,52397342,9.76,10.69,0
1788782007,scoring_engine,17762877,3.31,6.93,0
1788782007,config_service,3551526,0.66,0.13,0
1788782007,siem_api,60010004,11.18,6.05,0
1788782070,event_collector,52481228,9.78,9.83,0
1788782070,scoring_engine,17658019,3.29,6.62,0
1788782070,config_service,3555721,0.66,0.11,0
1788782070,siem_api,61530439,11.46,6.96,0
1788782132,event_collector,52837744,9.84,8.90,0
1788782132,scoring_engine,17972592,3.35,6.31,0
1788782132,config_service,3555721,0.66,0.11,0
1788782132,siem_api,60481863,11.27,13.48,0
1788782195,event_collector,53110374,9.89,10.76,0
1788782195,scoring_engine,17584619,3.28,6.94,0
1788782195,config_service,3559915,0.66,0.13,0
1788782195,siem_api,60723036,11.31,8.47,0
1788782257,event_collector,52114227,9.71,10.06,0
1788782257,scoring_engine,18087936,3.37,6.61,0
1788782257,config_service,3559915,0.66,0.10,0
1788782257,siem_api,61981327,11.54,6.23,0
1788782320,event_collector,51789168,9.65,10.14,0
1788782320,scoring_engine,17007902,3.17,6.29,0
1788782320,config_service,3559915,0.66,0.12,0
1788782320,siem_api,61792583,11.51,11.68,0
1788782382,event_collector,51988398,9.68,9.78,0
1788782382,scoring_engine,17165189,3.20,6.46,0
1788782382,config_service,3559915,0.66,0.12,0
1788782382,siem_api,63155732,11.76,14.44,0
1788782445,event_collector,52114227,9.71,10.11,0
1788782445,scoring_engine,17280532,3.22,6.51,0
1788782445,config_service,3563061,0.66,0.11,0
1788782445,siem_api,62390272,11.62,9.05,0
1788782507,event_collector,52502200,9.78,11.57,0
1788782507,scoring_engine,18444451,3.44,6.59,0
1788782507,config_service,3571449,0.67,0.10,0
1788782507,siem_api,61855498,11.52,5.12,0
1788782570,event_collector,52460257,9.77,10.17,0
1788782570,scoring_engine,17899192,3.33,6.52,0
1788782570,config_service,3571449,0.67,0.11,0
1788782570,siem_api,62883102,11.71,3.90,0
1788782632,event_collector,51883540,9.66,11.24,0
1788782632,scoring_engine,17699962,3.30,6.87,0
1788782632,config_service,3571449,0.67,0.11,0
1788782632,siem_api,61100523,11.38,5.73,0
1788782695,event_collector,52848230,9.84,10.32,0
1788782695,scoring_engine,17060331,3.18,6.40,0
1788782695,config_service,3571449,0.67,0.11,0
1788782695,siem_api,62736302,11.69,15.65,0
1788782757,event_collector,52607057,9.80,13.15,0
1788782757,scoring_engine,18182307,3.39,8.17,0
1788782757,config_service,3571449,0.67,0.13,0
1788782757,siem_api,62285414,11.60,9.21,0
1788782820,event_collector,52240056,9.73,8.21,0
1788782820,scoring_engine,17249075,3.21,4.83,0
1788782820,config_service,3571449,0.67,0.10,0
1788782820,siem_api,61740154,11.50,14.27,0
1788782882,event_collector,52544143,9.79,8.69,0
1788782882,scoring_engine,17595105,3.28,5.68,0
1788782882,config_service,3571449,0.67,0.12,0
1788782882,siem_api,61320724,11.42,6.88,0
1788782945,event_collector,52995031,9.87,8.12,0
1788782945,scoring_engine,17343447,3.23,4.91,0
1788782945,config_service,3571449,0.67,0.11,0
1788782945,siem_api,62673387,11.67,16.29,0
1788783007,event_collector,52879687,9.85,10.54,0
1788783007,scoring_engine,17857249,3.33,6.47,0
1788783007,config_service,3571449,0.67,0.11,0
1788783007,siem_api,62537072,11.65,6.45,0
1788783070,event_collector,52659486,9.81,10.16,0
1788783070,scoring_engine,17469276,3.25,6.60,0
1788783070,config_service,3571449,0.67,0.11,0
1788783070,siem_api,64151879,11.95,4.09,0
1788783132,event_collector,52208599,9.72,9.65,0
1788783132,scoring_engine,18066964,3.37,5.81,0
1788783132,config_service,3571449,0.67,0.10,0
1788783132,siem_api,63271075,11.78,2.29,0
1788783195,event_collector,52460257,9.77,11.72,0
1788783195,scoring_engine,18098421,3.37,6.54,0
1788783195,config_service,3571449,0.67,0.11,0
1788783195,siem_api,64980254,12.10,6.95,0
1788783257,event_collector,53099888,9.89,10.71,0
1788783257,scoring_engine,17909678,3.34,7.07,0
1788783257,config_service,3571449,0.67,0.11,0
1788783257,siem_api,63344476,11.80,5.38,0
1788783320,event_collector,52344913,9.75,10.87,0
1788783320,scoring_engine,17951621,3.34,6.67,0
1788783320,config_service,3571449,0.67,0.10,0
1788783320,siem_api,63805849,11.88,12.86,0
1788783382,event_collector,53036974,9.88,11.95,0
1788783382,scoring_engine,17637048,3.29,7.70,0
1788783382,config_service,3571449,0.67,0.10,0
1788783382,siem_api,63732449,11.87,4.24,0
1788783445,event_collector,51715768,9.63,10.79,0
1788783445,scoring_engine,18140364,3.38,7.14,0
1788783445,config_service,3571449,0.67,0.11,0
1788783445,siem_api,62358814,11.61,10.41,0
1788783508,event_collector,52701429,9.82,11.39,0
1788783508,scoring_engine,17291018,3.22,6.74,0
1788783508,config_service,3571449,0.67,0.24,0
1788783508,siem_api,61624811,11.48,5.70,0
1788783570,event_collector,52669972,9.81,9.93,0
1788783570,scoring_engine,17584619,3.28,5.90,0
1788783570,config_service,3571449,0.67,0.10,0
1788783570,siem_api,63344476,11.80,11.40,0
1788783633,event_collector,52502200,9.78,8.82,0
1788783633,scoring_engine,17311989,3.22,6.02,0
1788783633,config_service,3571449,0.67,0.10,0
1788783633,siem_api,63910707,11.90,11.43,0
1788783695,event_collector,52806287,9.84,9.16,0
1788783695,scoring_engine,17280532,3.22,6.38,0
1788783695,config_service,3571449,0.67,0.11,0
1788783695,siem_api,64875397,12.08,10.59,0
1788783758,event_collector,53236203,9.92,10.90,0
1788783758,scoring_engine,17794334,3.31,6.87,0
1788783758,config_service,3571449,0.67,0.11,0
1788783758,siem_api,62421729,11.63,9.38,0
1788783820,event_collector,52858716,9.84,11.62,0
1788783820,scoring_engine,17752391,3.31,6.68,0
1788783820,config_service,3571449,0.67,0.10,0
1788783820,siem_api,64298680,11.98,5.16,0
1788783883,event_collector,53477376,9.96,10.31,0
1788783883,scoring_engine,17846763,3.32,6.40,0
1788783883,config_service,3575644,0.67,0.12,0
1788783883,siem_api,65273856,12.16,5.56,0
1788783945,event_collector,52418314,9.76,9.75,0
1788783945,scoring_engine,17437818,3.25,6.13,0
1788783945,config_service,3575644,0.67,0.11,0
1788783945,siem_api,66668462,12.42,7.54,0
1788784008,event_collector,52418314,9.76,8.77,0
1788784008,scoring_engine,17993564,3.35,5.68,0
1788784008,config_service,3575644,0.67,0.10,0
1788784008,siem_api,65944944,12.28,14.20,0
1788784070,event_collector,52281999,9.74,9.87,0
1788784070,scoring_engine,17741905,3.31,5.64,0
1788784070,config_service,3575644,0.67,0.10,0
1788784070,siem_api,65011712,12.11,13.60,0
1788784132,event_collector,53089402,9.89,11.31,0
1788784132,scoring_engine,17909678,3.34,7.08,0
1788784132,config_service,3575644,0.67,0.13,0
1788784132,siem_api,64739082,12.06,8.31,0
1788784195,event_collector,53456404,9.96,10.11,0
1788784195,scoring_engine,17752391,3.31,6.76,0
1788784195,config_service,3575644,0.67,0.10,0
1788784195,siem_api,66060288,12.31,16.67,0
1788784258,event_collector,53697576,10.00,10.02,0
1788784258,scoring_engine,17867735,3.33,7.81,0
1788784258,config_service,3575644,0.67,0.11,0
1788784258,siem_api,66364375,12.36,6.15,0
1788784320,event_collector,52753858,9.83,12.24,0
1788784320,scoring_engine,17416847,3.24,7.58,0
1788784320,config_service,3575644,0.67,0.11,0
1788784320,siem_api,65483571,12.20,5.22,0
1788784383,event_collector,52963573,9.86,10.70,0
1788784383,scoring_engine,17207132,3.21,7.06,0
1788784383,config_service,3575644,0.67,0.11,0
1788784383,siem_api,64382566,11.99,6.93,0
1788784445,event_collector,52711915,9.82,10.60,0
1788784445,scoring_engine,17752391,3.31,6.44,0
1788784445,config_service,3575644,0.67,0.10,0
1788784445,siem_api,65745715,12.25,9.10,0
1788784508,event_collector,53005516,9.87,8.40,0
1788784508,scoring_engine,17804820,3.32,5.74,0
1788784508,config_service,3575644,0.67,0.12,0
1788784508,siem_api,65462599,12.19,6.77,0
1788784570,event_collector,52995031,9.87,10.08,0
1788784570,scoring_engine,17783848,3.31,6.56,0
1788784570,config_service,3575644,0.67,0.13,0
1788784570,siem_api,67454894,12.56,11.78,0
1788784633,event_collector,53571747,9.98,10.11,0
1788784633,scoring_engine,17647534,3.29,6.75,0
1788784633,config_service,3575644,0.67,0.12,0
1788784633,siem_api,66899148,12.46,3.84,0
1788784695,event_collector,53550776,9.98,10.80,0
1788784695,scoring_engine,17448304,3.25,6.63,0
1788784695,config_service,3575644,0.67,0.10,0
1788784695,siem_api,66395832,12.37,6.50,0
1788784758,event_collector,53162803,9.90,11.36,0
1788784758,scoring_engine,18255708,3.40,8.06,0
1788784758,config_service,3575644,0.67,0.11,0
1788784758,siem_api,67203235,12.52,11.36,0
1788784820,event_collector,52544143,9.79,10.84,0
1788784820,scoring_engine,17584619,3.28,6.69,0
1788784820,config_service,3575644,0.67,0.16,0
1788784820,siem_api,68555898,12.77,3.35,0
1788784883,event_collector,53215232,9.91,9.37,0
1788784883,scoring_engine,17878220,3.33,6.18,0
1788784883,config_service,3575644,0.67,0.13,0
1788784883,siem_api,67675095,12.61,6.13,0
1788784945,event_collector,53016002,9.87,10.49,0
1788784945,scoring_engine,17584619,3.28,6.62,0
1788784945,config_service,3575644,0.67,0.10,0
1788784945,siem_api,67968696,12.66,14.35,0
1788785008,event_collector,52974059,9.87,11.26,0
1788785008,scoring_engine,17584619,3.28,7.21,0
1788785008,config_service,3575644,0.67,0.13,0
1788785008,siem_api,66605547,12.41,10.98,0
1788785070,event_collector,52732887,9.82,9.40,0
1788785070,scoring_engine,17490247,3.26,5.94,0
1788785070,config_service,3575644,0.67,0.10,0
1788785070,siem_api,68115496,12.69,9.08,0
1788785133,event_collector,52711915,9.82,10.68,0
1788785133,scoring_engine,18140364,3.38,6.82,0
1788785133,config_service,3575644,0.67,0.10,0
1788785133,siem_api,66773319,12.44,6.71,0
1788785195,event_collector,52764344,9.83,9.81,0
1788785195,scoring_engine,17616076,3.28,6.16,0
1788785195,config_service,3575644,0.67,0.11,0
1788785195,siem_api,68272783,12.72,5.46,0
1788785258,event_collector,53550776,9.97,8.94,0
1788785258,scoring_engine,17186160,3.20,5.65,0
1788785258,config_service,3575644,0.67,0.11,0
1788785258,siem_api,67391979,12.55,12.62,0
1788785320,event_collector,53750005,10.01,11.11,0
1788785320,scoring_engine,18129879,3.38,6.70,0
1788785320,config_service,3575644,0.67,0.12,0
1788785320,siem_api,66762833,12.44,9.86,0
1788785383,event_collector,53089402,9.89,12.07,0
1788785383,scoring_engine,18895339,3.52,7.51,0
1788785383,config_service,3575644,0.67,0.10,0
1788785383,siem_api,68283269,12.72,3.24,0
1788785445,event_collector,53110374,9.89,10.01,0
1788785445,scoring_engine,17878220,3.33,7.06,0
1788785445,config_service,3575644,0.67,0.13,0
1788785445,siem_api,67140321,12.51,8.01,0
1788785508,event_collector,53215232,9.91,10.14,0
1788785508,scoring_engine,17857249,3.33,6.15,0
1788785508,config_service,3575644,0.67,0.11,0
1788785508,siem_api,71020052,13.23,7.07,0
1788785570,event_collector,53498347,9.96,11.85,0
1788785570,scoring_engine,17941135,3.34,7.23,0
1788785570,config_service,3575644,0.67,0.12,0
1788785570,siem_api,69489131,12.94,7.56,0
1788785633,event_collector,52995031,9.87,10.26,0
1788785633,scoring_engine,18129879,3.38,6.43,0
1788785633,config_service,3616538,0.67,0.12,0
1788785633,siem_api,69698846,12.98,7.87,0
1788785695,event_collector,53519319,9.97,9.09,0
1788785695,scoring_engine,17951621,3.34,5.99,0
1788785695,config_service,3616538,0.67,0.11,0
1788785695,siem_api,70055362,13.05,8.90,0
1788785758,event_collector,53519319,9.97,10.16,0
1788785758,scoring_engine,18004049,3.35,7.02,0
1788785758,config_service,3616538,0.67,0.12,0
1788785758,siem_api,69824675,13.01,19.83,0
1788785820,event_collector,53351546,9.94,10.47,0
1788785820,scoring_engine,18371051,3.42,6.75,0
1788785820,config_service,3616538,0.67,0.11,0
1788785820,siem_api,70191677,13.07,13.49,0
1788785883,event_collector,53099888,9.89,10.30,0
1788785883,scoring_engine,18276679,3.40,7.56,0
1788785883,config_service,3616538,0.67,0.11,0
1788785883,siem_api,69562531,12.96,10.34,0
1788785945,event_collector,53739520,10.01,10.52,0
1788785945,scoring_engine,18087936,3.37,6.62,0
1788785945,config_service,3616538,0.67,0.12,0
1788785945,siem_api,68178411,12.70,8.16,0
1788786008,event_collector,53099888,9.89,9.67,0
1788786008,scoring_engine,18129879,3.38,6.64,0
1788786008,config_service,3616538,0.67,0.10,0
1788786008,siem_api,67769466,12.62,8.64,0
1788786070,event_collector,53330575,9.93,10.96,0
1788786070,scoring_engine,18087936,3.37,7.29,0
1788786070,config_service,3616538,0.67,0.12,0
1788786070,siem_api,69992448,13.04,5.35,0
1788786133,event_collector,54064578,10.07,12.63,0
1788786133,scoring_engine,18465423,3.44,8.28,0
1788786133,config_service,3616538,0.67,0.11,0
1788786133,siem_api,70653050,13.16,9.65,0
1788786195,event_collector,53330575,9.93,10.46,0
1788786195,scoring_engine,18203279,3.39,7.14,0
1788786195,config_service,3616538,0.67,0.15,0
1788786195,siem_api,68818042,12.82,8.40,0
1788786258,event_collector,52512686,9.78,11.46,0
1788786258,scoring_engine,17563648,3.27,7.81,0
1788786258,config_service,3616538,0.67,0.11,0
1788786258,siem_api,68891443,12.83,9.03,0
1788786321,event_collector,53309603,9.93,13.53,0
1788786321,scoring_engine,18926796,3.53,7.97,0
1788786321,config_service,3616538,0.67,0.13,0
1788786321,siem_api,70327992,13.10,8.72,0
1788786383,event_collector,53624176,9.99,11.32,0
1788786383,scoring_engine,17584619,3.28,6.93,0
1788786383,config_service,3616538,0.67,0.11,0
1788786383,siem_api,70757908,13.18,8.82,0
1788786446,event_collector,52869201,9.85,9.12,0
1788786446,scoring_engine,17899192,3.33,5.84,0
1788786446,config_service,3616538,0.67,0.12,0
1788786446,siem_api,70747422,13.18,7.06,0
1788786508,event_collector,54075064,10.07,10.00,0
1788786508,scoring_engine,18601738,3.46,6.79,0
1788786508,config_service,3616538,0.67,0.13,0
1788786508,siem_api,70936166,13.21,11.36,0
1788786570,event_collector,53078917,9.89,10.83,0
1788786570,scoring_engine,17553162,3.27,7.05,0
1788786570,config_service,3616538,0.67,0.10,0
1788786570,siem_api,71114424,13.25,11.61,0
1788786633,event_collector,54211379,10.10,10.32,0
1788786633,scoring_engine,17762877,3.31,6.46,0
1788786633,config_service,3616538,0.67,0.12,0
1788786633,siem_api,70789365,13.19,9.34,0
1788786696,event_collector,52827258,9.84,10.49,0
1788786696,scoring_engine,18832424,3.51,7.76,0
1788786696,config_service,3616538,0.67,0.12,0
1788786696,siem_api,69709332,12.99,2.91,0
1788786758,event_collector,53781463,10.02,10.69,0
1788786758,scoring_engine,18685624,3.48,6.44,0
1788786758,config_service,3674210,0.68,0.10,0
1788786758,siem_api,70065848,13.05,4.83,0
1788786821,event_collector,53739520,10.01,12.20,0
1788786821,scoring_engine,18643681,3.47,7.53,0
1788786821,config_service,3751804,0.70,0.11,0
1788786821,siem_api,70296535,13.09,8.20,0
1788786883,event_collector,53634662,9.99,11.82,0
1788786883,scoring_engine,19534970,3.64,6.84,0
1788786883,config_service,3751804,0.70,0.11,0
1788786883,siem_api,70097305,13.06,6.81,0
1788786946,event_collector,53802434,10.02,9.66,0
1788786946,scoring_engine,18517852,3.45,6.25,0
1788786946,config_service,3751804,0.70,0.12,0
1788786946,siem_api,69908561,13.02,10.24,0
1788787008,event_collector,53729034,10.01,10.46,0
1788787008,scoring_engine,18654167,3.47,7.07,0
1788787008,config_service,3751804,0.70,0.13,0
1788787008,siem_api,70967623,13.22,6.02,0
1788787071,event_collector,53770977,10.02,11.07,0
1788787071,scoring_engine,18475909,3.44,6.61,0
1788787071,config_service,3751804,0.70,0.13,0
1788787071,siem_api,71093452,13.24,7.41,0
1788787133,event_collector,53697576,10.00,10.29,0
1788787133,scoring_engine,18622709,3.47,7.54,0
1788787133,config_service,3751804,0.70,0.13,0
1788787133,siem_api,73620520,13.71,10.58,0
1788787196,event_collector,53886320,10.04,9.25,0
1788787196,scoring_engine,18045992,3.36,5.93,0
1788787196,config_service,3751804,0.70,0.10,0
1788787196,siem_api,75717672,14.10,5.66,0
1788787258,event_collector,53739520,10.01,10.17,0
1788787258,scoring_engine,18056478,3.36,6.24,0
1788787258,config_service,3751804,0.70,0.11,0
1788787258,siem_api,79219916,14.76,15.98,0
1788787321,event_collector,53456404,9.96,9.38,0
1788787321,scoring_engine,18601738,3.47,6.41,0
1788787321,config_service,3751804,0.70,0.10,0
1788787321,siem_api,76766248,14.30,13.80,0
1788787383,event_collector,53781463,10.02,10.57,0
1788787383,scoring_engine,18559795,3.46,6.64,0
1788787383,config_service,3751804,0.70,0.11,0
1788787383,siem_api,77500252,14.43,9.03,0
1788787446,event_collector,53372518,9.94,9.61,0
1788787446,scoring_engine,17899192,3.33,6.66,0
1788787446,config_service,3751804,0.70,0.10,0
1788787446,siem_api,79073116,14.73,16.29,0
1788787508,event_collector,53267660,9.92,11.89,0
1788787508,scoring_engine,18203279,3.39,7.82,0
1788787508,config_service,3751804,0.70,0.11,0
1788787508,siem_api,77856768,14.50,5.63,0
1788787571,event_collector,53141831,9.90,11.69,0
1788787571,scoring_engine,18412994,3.43,7.18,0
1788787571,config_service,3751804,0.70,0.11,0
1788787571,siem_api,76147589,14.18,7.55,0
1788787633,event_collector,53529804,9.97,11.21,0
1788787633,scoring_engine,18098421,3.37,7.23,0
1788787633,config_service,3751804,0.70,0.12,0
1788787633,siem_api,78181826,14.56,7.29,0
1788787696,event_collector,53938749,10.05,10.58,0
1788787696,scoring_engine,18643681,3.47,7.39,0
1788787696,config_service,3751804,0.70,0.11,0
1788787696,siem_api,77552680,14.45,7.26,0
1788787758,event_collector,53445918,9.96,11.19,0
1788787758,scoring_engine,17846763,3.32,6.92,0
1788787758,config_service,3755999,0.70,0.14,0
1788787758,siem_api,76954992,14.33,12.68,0
1788787821,event_collector,53634662,9.99,12.38,0
1788787821,scoring_engine,17521704,3.26,7.29,0
1788787821,config_service,3755999,0.70,0.13,0
1788787821,siem_api,76797706,14.31,6.85,0
1788787883,event_collector,53781463,10.02,11.81,0
1788787883,scoring_engine,18161336,3.38,7.74,0
1788787883,config_service,3755999,0.70,0.11,0
1788787883,siem_api,77709967,14.48,9.93,0
1788787946,event_collector,53246689,9.92,9.88,0
1788787946,scoring_engine,19073597,3.55,6.73,0
1788787946,config_service,3755999,0.70,0.10,0
